route_code,origin,destination,terminal_name,zone,dispatch_datetime,scheduled_minutes,actual_minutes,passengers_boarded
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-12-29T00:00:00,43,54,58
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-12-29T00:00:00,43,54,58
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-12-29T00:00:00,43,54,58
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-12-31T00:00:00,27,40,60
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-12-31T00:00:00,27,40,60
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-12-31T00:00:00,27,40,60
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-12-31T00:00:00,27,40,60
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-12-31T00:00:00,27,40,60
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-12-31T00:00:00,27,40,60
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2023-01-02T00:00:00,29,31,62
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2023-01-04T00:00:00,33,37,64
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2023-01-06T00:00:00,37,43,66
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2023-01-08T00:00:00,41,49,68
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2023-01-10T00:00:00,25,35,70
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2023-01-12T00:00:00,29,41,72
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2023-01-14T00:00:00,33,29,74
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2023-01-16T00:00:00,37,35,76
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2023-01-18T00:00:00,41,41,78
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2023-01-20T00:00:00,25,27,80
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2023-01-22T00:00:00,29,33,82
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2023-01-24T00:00:00,33,39,84
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2023-01-26T00:00:00,37,45,86
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2023-01-28T00:00:00,41,51,88
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2023-01-30T00:00:00,25,37,90
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-02-01T00:00:00,27,28,92
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-02-01T00:00:00,27,28,92
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-02-01T00:00:00,27,28,92
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-02-01T00:00:00,27,28,92
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-02-01T00:00:00,27,28,92
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-02-01T00:00:00,27,28,92
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-02-03T00:00:00,31,34,94
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-02-05T00:00:00,35,40,96
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-02-07T00:00:00,39,46,98
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-02-07T00:00:00,39,46,98
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-02-07T00:00:00,39,46,98
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-02-07T00:00:00,39,46,98
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-02-07T00:00:00,39,46,98
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-02-07T00:00:00,39,46,98
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-02-09T00:00:00,43,52,30
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-02-11T00:00:00,27,38,32
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-02-13T00:00:00,31,44,34
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-02-13T00:00:00,31,44,34
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-02-13T00:00:00,31,44,34
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-02-13T00:00:00,31,44,34
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-02-13T00:00:00,31,44,34
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-02-13T00:00:00,31,44,34
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-02-15T00:00:00,35,32,36
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-02-17T00:00:00,39,38,38
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-02-19T00:00:00,43,44,40
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-02-19T00:00:00,43,44,40
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-02-19T00:00:00,43,44,40
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-02-19T00:00:00,43,44,40
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-02-19T00:00:00,43,44,40
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-02-19T00:00:00,43,44,40
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-02-21T00:00:00,27,30,42
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-02-23T00:00:00,31,36,44
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-02-25T00:00:00,35,42,46
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-02-25T00:00:00,35,42,46
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-02-25T00:00:00,35,42,46
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-02-25T00:00:00,35,42,46
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-02-25T00:00:00,35,42,46
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-02-25T00:00:00,35,42,46
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-02-27T00:00:00,39,48,48
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-01T00:00:00,27,28,50
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-01T00:00:00,27,28,50
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-01T00:00:00,27,28,50
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-01T00:00:00,27,28,50
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-01T00:00:00,27,28,50
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-01T00:00:00,27,28,50
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-03-03T00:00:00,31,34,52
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-03-05T00:00:00,35,40,54
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-07T00:00:00,39,46,56
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-07T00:00:00,39,46,56
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-07T00:00:00,39,46,56
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-07T00:00:00,39,46,56
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-07T00:00:00,39,46,56
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-07T00:00:00,39,46,56
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-03-09T00:00:00,43,52,58
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-03-11T00:00:00,27,38,60
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-13T00:00:00,31,44,62
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-13T00:00:00,31,44,62
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-13T00:00:00,31,44,62
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-13T00:00:00,31,44,62
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-13T00:00:00,31,44,62
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-13T00:00:00,31,44,62
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-03-15T00:00:00,35,32,64
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-03-17T00:00:00,39,38,66
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-19T00:00:00,43,44,68
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-19T00:00:00,43,44,68
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-19T00:00:00,43,44,68
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-19T00:00:00,43,44,68
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-19T00:00:00,43,44,68
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-19T00:00:00,43,44,68
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-03-21T00:00:00,27,30,70
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-03-23T00:00:00,31,36,72
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-25T00:00:00,35,42,74
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-25T00:00:00,35,42,74
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-25T00:00:00,35,42,74
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-25T00:00:00,35,42,74
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-25T00:00:00,35,42,74
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-25T00:00:00,35,42,74
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2023-03-27T00:00:00,39,48,76
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2023-03-29T00:00:00,43,54,78
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2023-03-31T00:00:00,27,40,80
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2023-03-31T00:00:00,27,40,80
C3,Hub Este,Hub Oeste,Hub Este,Este,2023-03-31T00:00:00,27,40,80
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2023-03-31T00:00:00,27,40,80
E5,Plaza Metro,Hub Este,Hub Este,Este,2023-03-31T00:00:00,27,40,80
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2023-03-31T00:00:00,27,40,80
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2023-04-02T00:00:00,29,31,82
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2023-04-02T00:00:00,29,31,82
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2023-04-02T00:00:00,29,31,82
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2023-04-02T00:00:00,29,31,82
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2023-04-02T00:00:00,29,31,82
